path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade
amk_industrial_park_2,AMK Industrial Park 2,1186.0,30934.998,39719.119,10.653,11.575,11.575,,
amk_industrial_park_2,AMK Industrial Park 2,1188.0,30933.003,39718.968,9.017,11.184,11.184,,
amk_industrial_park_2,AMK Industrial Park 2,1190.0,30931.009,39718.817,9.779,10.966,10.966,,
amk_industrial_park_2,AMK Industrial Park 2,1192.0,30929.015,39718.666,8.716,10.747,10.747,,
amk_industrial_park_2,AMK Industrial Park 2,1194.0,30927.021,39718.515,9.616,10.529,10.529,,
amk_industrial_park_2,AMK Industrial Park 2,1196.0,30925.026,39718.364,9.567,10.31,10.31,,
amk_industrial_park_2,AMK Industrial Park 2,1198.0,30923.032,39718.213,10.091,10.091,10.091,,
amk_industrial_park_2,AMK Industrial Park 2,1200.0,30921.038,39718.062,9.904,9.904,9.904,,
amk_industrial_park_2,AMK Industrial Park 2,1202.0,30919.043,39717.911,10.629,9.637,9.637,,
amk_industrial_park_2,AMK Industrial Park 2,1204.0,30917.049,39717.76,10.691,9.37,9.37,,
amk_industrial_park_2,AMK Industrial Park 2,1206.0,30915.055,39717.609,9.676,9.103,9.103,,
amk_industrial_park_2,AMK Industrial Park 2,1208.0,30913.061,39717.458,8.082,8.836,8.836,,
amk_industrial_park_2,AMK Industrial Park 2,1210.0,30911.066,39717.306,8.569,8.569,8.813,,
amk_industrial_park_2,AMK Industrial Park 2,1212.0,30909.072,39717.155,8.207,8.691,8.813,,
amk_industrial_park_2,AMK Industrial Park 2,1214.0,30907.078,39717.004,9.657,8.813,8.813,1.523,1.0
amk_industrial_park_2,AMK Industrial Park 2,1216.0,30905.083,39716.853,8.882,8.935,8.832,,
amk_industrial_park_2,AMK Industrial Park 2,1218.0,30903.089,39716.702,9.057,9.057,8.935,,
amk_industrial_park_2,AMK Industrial Park 2,1220.0,30901.095,39716.551,8.832,8.832,8.965,,
amk_industrial_park_2,AMK Industrial Park 2,1222.0,30899.101,39716.4,10.119,8.965,9.057,,
amk_industrial_park_2,AMK Industrial Park 2,1224.0,30897.106,39716.249,9.257,9.193,9.193,,
amk_industrial_park_2,AMK Industrial Park 2,1226.0,30895.112,39716.098,9.232,9.478,9.478,,
amk_industrial_park_2,AMK Industrial Park 2,1228.0,30893.118,39715.947,9.082,9.762,9.762,,
amk_industrial_park_2,AMK Industrial Park 2,1230.0,30891.123,39715.796,14.394,10.047,10.047,,
amk_industrial_park_2,AMK Industrial Park 2,1232.0,30889.129,39715.645,16.682,10.307,10.307,,
amk_industrial_park_2,AMK Industrial Park 2,1234.0,30887.135,39715.494,11.619,10.568,10.568,,
amk_industrial_park_2,AMK Industrial Park 2,1236.0,30885.141,39715.342,9.482,10.829,10.829,,
amk_industrial_park_2,AMK Industrial Park 2,1238.0,30883.146,39715.191,10.407,11.09,11.09,,
amk_industrial_park_2,AMK Industrial Park 2,1240.0,30881.152,39715.04,11.007,11.195,11.195,,
amk_industrial_park_2,AMK Industrial Park 2,1242.0,30879.687,39714.493,17.419,11.3,11.195,,
amk_industrial_park_2,AMK Industrial Park 2,1244.0,30880.103,39712.536,11.594,11.203,11.195,,
amk_industrial_park_2,AMK Industrial Park 2,1246.0,30880.518,39710.58,11.107,11.107,11.107,,
amk_industrial_park_2,AMK Industrial Park 2,1248.0,30880.934,39708.624,11.107,11.107,11.107,,
amk_industrial_park_2,AMK Industrial Park 2,1250.0,30881.349,39706.667,11.582,11.065,11.065,-1.562,1.0
amk_industrial_park_2,AMK Industrial Park 2,1252.0,30881.765,39704.711,11.057,11.023,11.023,-2.031,1.0
amk_industrial_park_2,AMK Industrial Park 2,1254.0,30882.181,39702.755,10.982,10.982,10.982,,
amk_industrial_park_2,AMK Industrial Park 2,1256.0,30882.596,39700.798,10.944,10.944,10.944,,
amk_industrial_park_2,AMK Industrial Park 2,1258.0,30883.012,39698.842,10.832,10.832,10.832,-4.687,1.0
amk_industrial_park_2,AMK Industrial Park 2,1260.0,30883.427,39696.885,10.682,10.682,10.682,-5.156,1.0
amk_industrial_park_2,AMK Industrial Park 2,1262.0,30883.843,39694.929,10.607,10.607,10.607,-5.313,1.0
amk_industrial_park_2,AMK Industrial Park 2,1264.0,30884.258,39692.973,10.532,10.532,10.532,-4.688,1.0
amk_industrial_park_2,AMK Industrial Park 2,1266.0,30884.674,39691.016,10.407,10.407,10.407,-5.078,1.0
amk_industrial_park_2,AMK Industrial Park 2,1268.0,30885.09,39689.06,10.307,10.307,10.307,-5.469,1.0
amk_industrial_park_2,AMK Industrial Park 2,1270.0,30885.505,39687.104,10.482,10.157,10.157,-4.062,1.0
amk_industrial_park_2,AMK Industrial Park 2,1272.0,30885.921,39685.147,10.007,10.007,10.094,-2.812,1.0
amk_industrial_park_2,AMK Industrial Park 2,1274.0,30886.336,39683.191,10.007,10.007,10.082,-1.172,1.0
amk_industrial_park_2,AMK Industrial Park 2,1276.0,30886.752,39681.235,10.094,10.094,10.082,0.469,1.0
amk_industrial_park_2,AMK Industrial Park 2,1278.0,30887.168,39679.278,10.082,10.082,10.094,3.047,1.0
amk_industrial_park_2,AMK Industrial Park 2,1280.0,30887.583,39677.322,10.132,10.132,10.132,5.625,1.0
amk_industrial_park_2,AMK Industrial Park 2,1282.0,30887.999,39675.366,10.507,10.4,10.4,6.25,1.0
amk_industrial_park_2,AMK Industrial Park 2,1284.0,30888.414,39673.409,10.669,10.669,10.532,5.781,1.0
amk_industrial_park_2,AMK Industrial Park 2,1286.0,30888.83,39671.453,10.532,10.532,10.594,2.507,1.0
amk_industrial_park_2,AMK Industrial Park 2,1288.0,30889.245,39669.497,10.757,10.757,10.594,-0.767,1.0
amk_industrial_park_2,AMK Industrial Park 2,1290.0,30889.661,39667.54,10.957,10.594,10.532,-1.548,1.0
amk_industrial_park_2,AMK Industrial Park 2,1292.0,30890.077,39665.584,10.432,10.432,10.47,,
amk_industrial_park_2,AMK Industrial Park 2,1294.0,30890.492,39663.628,10.357,10.357,10.47,,
amk_industrial_park_2,AMK Industrial Park 2,1296.0,30890.908,39661.671,10.257,10.47,10.47,,
amk_industrial_park_2,AMK Industrial Park 2,1298.0,30891.323,39659.715,9.957,10.584,10.584,,
amk_industrial_park_2,AMK Industrial Park 2,1300.0,30891.739,39657.759,9.932,10.842,10.842,,
amk_industrial_park_2,AMK Industrial Park 2,1302.0,30892.154,39655.802,9.896,11.1,11.1,,
amk_industrial_park_2,AMK Industrial Park 2,1304.0,30892.57,39653.846,10.571,11.358,11.358,,
amk_industrial_park_2,AMK Industrial Park 2,1306.0,30892.986,39651.889,16.996,11.616,11.616,,
amk_industrial_park_2,AMK Industrial Park 2,1308.0,30893.401,39649.933,12.221,11.874,11.874,,
amk_industrial_park_2,AMK Industrial Park 2,1310.0,30893.892,39647.999,12.132,12.132,12.032,,
amk_industrial_park_2,AMK Industrial Park 2,1312.0,30894.587,39646.123,12.269,12.269,12.098,,
amk_industrial_park_2,AMK Industrial Park 2,1314.0,30895.283,39644.248,12.032,12.032,12.132,,
amk_industrial_park_2,AMK Industrial Park 2,1316.0,30895.979,39642.373,13.357,12.098,12.165,1.667,1.0
amk_industrial_park_2,AMK Industrial Park 2,1318.0,30896.675,39640.498,12.219,12.165,12.165,,
amk_industrial_park_2,AMK Industrial Park 2,1320.0,30897.356,39638.618,12.232,12.232,12.232,,
amk_industrial_park_2,AMK Industrial Park 2,1322.0,30898.025,39636.733,13.907,12.482,12.482,,
amk_industrial_park_2,AMK Industrial Park 2,1324.0,30898.694,39634.848,12.057,12.732,12.732,,
amk_industrial_park_2,AMK Industrial Park 2,1326.0,30899.362,39632.963,13.707,12.982,12.982,,
amk_industrial_park_2,AMK Industrial Park 2,1328.0,30900.031,39631.078,14.019,13.232,13.232,,
amk_industrial_park_2,AMK Industrial Park 2,1330.0,30900.7,39629.194,13.416,13.482,13.482,,
amk_industrial_park_2,AMK Industrial Park 2,1332.0,30901.369,39627.309,13.316,13.778,13.778,,
amk_industrial_park_2,AMK Industrial Park 2,1334.0,30902.037,39625.424,13.982,14.074,14.074,,
amk_industrial_park_2,AMK Industrial Park 2,1336.0,30902.706,39623.539,11.907,14.37,14.37,,
amk_industrial_park_2,AMK Industrial Park 2,1338.0,30903.375,39621.654,13.841,14.666,14.666,,
amk_industrial_park_2,AMK Industrial Park 2,1340.0,30904.043,39619.769,17.282,14.946,14.946,,
amk_industrial_park_2,AMK Industrial Park 2,1342.0,30904.712,39617.884,16.032,15.226,15.226,,
amk_industrial_park_2,AMK Industrial Park 2,1344.0,30905.381,39615.999,17.149,15.506,15.506,,
amk_industrial_park_2,AMK Industrial Park 2,1346.0,30906.063,39614.119,17.016,15.785,15.619,,
amk_industrial_park_2,AMK Industrial Park 2,1348.0,30906.761,39612.245,16.712,15.878,15.619,,
amk_industrial_park_2,AMK Industrial Park 2,1350.0,30907.46,39610.371,16.662,15.619,15.619,,
amk_industrial_park_2,AMK Industrial Park 2,1352.0,30908.158,39608.497,14.596,15.36,15.36,,
amk_industrial_park_2,AMK Industrial Park 2,1354.0,30908.855,39606.622,14.696,15.101,15.101,,
amk_industrial_park_2,AMK Industrial Park 2,1356.0,30909.508,39604.732,16.396,14.841,14.841,,
amk_industrial_park_2,AMK Industrial Park 2,1358.0,30910.161,39602.841,16.696,14.582,14.582,,
amk_industrial_park_2,AMK Industrial Park 2,1360.0,30910.814,39600.951,9.146,14.323,14.323,,
amk_industrial_park_2,AMK Industrial Park 2,1362.0,30911.467,39599.061,7.996,14.063,14.063,,
amk_industrial_park_2,AMK Industrial Park 2,1364.0,30912.12,39597.17,9.046,13.804,13.804,,
amk_industrial_park_2,AMK Industrial Park 2,1366.0,30912.773,39595.28,13.396,13.722,13.722,,
amk_industrial_park_2,AMK Industrial Park 2,1368.0,30913.414,39593.386,15.046,13.641,13.641,,
amk_industrial_park_2,AMK Industrial Park 2,1370.0,30913.991,39591.471,14.846,13.559,13.559,,
amk_industrial_park_2,AMK Industrial Park 2,1372.0,30914.568,39589.556,14.846,13.477,13.477,,
amk_industrial_park_2,AMK Industrial Park 2,1374.0,30915.144,39587.641,13.396,13.396,13.396,,
amk_industrial_park_2,AMK Industrial Park 2,1376.0,30915.721,39585.725,13.796,13.179,13.179,,
amk_industrial_park_2,AMK Industrial Park 2,1378.0,30916.298,39583.81,12.821,12.962,12.962,,
amk_industrial_park_2,AMK Industrial Park 2,1380.0,30916.874,39581.895,12.746,12.746,12.962,,
amk_industrial_park_2,AMK Industrial Park 2,1382.0,30917.451,39579.98,13.071,12.806,12.962,,
amk_industrial_park_2,AMK Industrial Park 2,1384.0,30918.028,39578.065,10.396,12.995,12.995,,
amk_industrial_park_2,AMK Industrial Park 2,1386.0,30918.604,39576.15,12.661,13.185,13.185,,
amk_industrial_park_2,AMK Industrial Park 2,1388.0,30919.181,39574.235,12.623,14.026,14.026,,
amk_industrial_park_2,AMK Industrial Park 2,1390.0,30919.758,39572.32,12.648,14.868,14.868,,
amk_industrial_park_2,AMK Industrial Park 2,1392.0,30920.374,39570.419,10.525,15.709,15.709,,
amk_industrial_park_2,AMK Industrial Park 2,1394.0,30921.106,39568.558,16.035,,16.551,,
amk_industrial_park_2,AMK Industrial Park 2,1396.0,30921.838,39566.696,15.91,17.393,17.393,,
amk_industrial_park_2,AMK Industrial Park 2,1398.0,30922.57,39564.835,15.91,18.234,18.234,,
amk_industrial_park_2,AMK Industrial Park 2,1400.0,30923.302,39562.974,15.885,19.076,19.076,,
amk_industrial_park_2,AMK Industrial Park 2,1402.0,30924.034,39561.113,23.687,19.917,19.649,,
amk_industrial_park_2,AMK Industrial Park 2,1404.0,30924.766,39559.252,25.033,19.869,19.649,,
amk_industrial_park_2,AMK Industrial Park 2,1406.0,30925.519,39557.399,24.67,19.649,19.649,,
amk_industrial_park_2,AMK Industrial Park 2,1408.0,30926.273,39555.546,26.058,19.428,19.428,,
amk_industrial_park_2,AMK Industrial Park 2,1410.0,30927.028,39553.694,24.958,18.772,18.772,,
amk_industrial_park_2,AMK Industrial Park 2,1412.0,30927.792,39551.846,26.22,18.116,18.116,,
amk_industrial_park_2,AMK Industrial Park 2,1414.0,30928.569,39550.003,10.725,17.46,17.46,,
amk_industrial_park_2,AMK Industrial Park 2,1416.0,30929.345,39548.16,7.825,,17.132,,
amk_industrial_park_2,AMK Industrial Park 2,1418.0,30930.122,39546.317,7.675,,16.804,,
amk_industrial_park_2,AMK Industrial Park 2,1420.0,30930.898,39544.474,7.675,,16.148,,
amk_industrial_park_2,AMK Industrial Park 2,1422.0,30931.688,39542.636,8.475,,14.18,,
amk_industrial_park_2,AMK Industrial Park 2,1424.0,30932.496,39540.807,7.925,,13.524,,
amk_industrial_park_2,AMK Industrial Park 2,1426.0,30933.303,39538.977,10.675,,13.196,,
amk_industrial_park_2,AMK Industrial Park 2,1428.0,30934.111,39537.147,7.9,12.868,12.868,,
amk_industrial_park_2,AMK Industrial Park 2,1430.0,30934.919,39535.317,10.9,12.212,12.212,,
amk_industrial_park_2,AMK Industrial Park 2,1432.0,30935.731,39533.49,10.9,11.556,11.556,,
amk_industrial_park_2,AMK Industrial Park 2,1434.0,30936.561,39531.67,10.9,10.9,10.9,,
amk_industrial_park_2,AMK Industrial Park 2,1436.0,30937.39,39529.85,10.9,10.9,10.9,,
amk_industrial_park_2,AMK Industrial Park 2,1438.0,30938.22,39528.031,10.875,10.875,10.9,0.729,1.0
amk_industrial_park_2,AMK Industrial Park 2,1440.0,30939.05,39526.211,7.775,10.917,10.917,1.25,1.0
amk_industrial_park_2,AMK Industrial Park 2,1442.0,30939.88,39524.391,8.825,10.959,10.959,,
amk_industrial_park_2,AMK Industrial Park 2,1444.0,30940.71,39522.572,11.0,11.0,11.0,,
amk_industrial_park_2,AMK Industrial Park 2,1446.0,30941.541,39520.753,7.85,11.339,11.339,,
amk_industrial_park_2,AMK Industrial Park 2,1448.0,30942.372,39518.933,10.625,11.679,11.679,,
amk_industrial_park_2,AMK Industrial Park 2,1450.0,30943.203,39517.114,10.75,12.018,12.018,,
amk_industrial_park_2,AMK Industrial Park 2,1452.0,30944.085,39515.32,10.95,12.357,12.357,,
amk_industrial_park_2,AMK Industrial Park 2,1454.0,30945.0,39513.541,16.222,12.696,12.696,,
amk_industrial_park_2,AMK Industrial Park 2,1456.0,30945.916,39511.763,14.86,13.036,13.036,,
amk_industrial_park_2,AMK Industrial Park 2,1458.0,30946.831,39509.985,16.372,13.375,13.26,,
amk_industrial_park_2,AMK Industrial Park 2,1460.0,30947.746,39508.207,14.597,13.317,13.26,,
amk_industrial_park_2,AMK Industrial Park 2,1462.0,30948.662,39506.428,16.935,13.26,13.26,,
amk_industrial_park_2,AMK Industrial Park 2,1464.0,30949.598,39504.662,12.55,13.203,13.203,,
amk_industrial_park_2,AMK Industrial Park 2,1466.0,30950.628,39502.947,8.825,13.158,13.203,,
amk_industrial_park_2,AMK Industrial Park 2,1468.0,30951.658,39501.233,8.725,13.113,13.203,,
amk_industrial_park_2,AMK Industrial Park 2,1470.0,30952.688,39499.519,10.75,13.394,13.394,,
amk_industrial_park_2,AMK Industrial Park 2,1472.0,30953.638,39497.759,13.675,13.675,13.675,,
amk_industrial_park_2,AMK Industrial Park 2,1474.0,30954.58,39495.995,13.575,14.003,14.003,,
amk_industrial_park_2,AMK Industrial Park 2,1476.0,30955.521,39494.23,13.725,14.33,14.33,,
amk_industrial_park_2,AMK Industrial Park 2,1478.0,30956.463,39492.466,14.775,14.658,14.658,,
amk_industrial_park_2,AMK Industrial Park 2,1480.0,30957.404,39490.701,18.475,,14.986,,
amk_industrial_park_2,AMK Industrial Park 2,1482.0,30958.346,39488.937,18.025,15.313,15.313,,
amk_industrial_park_2,AMK Industrial Park 2,1484.0,30959.222,39487.139,13.2,15.641,15.641,,
amk_industrial_park_2,AMK Industrial Park 2,1486.0,30960.074,39485.33,16.775,15.968,15.968,,
amk_industrial_park_2,AMK Industrial Park 2,1488.0,30960.926,39483.52,16.475,16.296,16.296,,
amk_industrial_park_2,AMK Industrial Park 2,1490.0,30961.778,39481.711,16.6,16.328,16.296,,
amk_industrial_park_2,AMK Industrial Park 2,1492.0,30962.611,39479.893,17.71,16.361,16.296,,
amk_industrial_park_2,AMK Industrial Park 2,1494.0,30963.435,39478.07,14.61,16.121,16.121,,
amk_industrial_park_2,AMK Industrial Park 2,1496.0,30964.259,39476.248,15.583,15.881,15.881,,
amk_industrial_park_2,AMK Industrial Park 2,1498.0,30965.083,39474.425,11.516,15.641,15.641,,
amk_industrial_park_2,AMK Industrial Park 2,1500.0,30965.907,39472.603,15.7,15.434,15.434,,
amk_industrial_park_2,AMK Industrial Park 2,1502.0,30966.73,39470.78,16.266,15.226,15.226,,
amk_industrial_park_2,AMK Industrial Park 2,1504.0,30967.549,39468.956,9.35,14.808,14.808,,
amk_industrial_park_2,AMK Industrial Park 2,1506.0,30968.369,39467.131,15.454,14.39,14.39,,
amk_industrial_park_2,AMK Industrial Park 2,1508.0,30969.188,39465.307,13.354,13.971,13.971,,
amk_industrial_park_2,AMK Industrial Park 2,1510.0,30970.007,39463.482,12.629,,13.553,,
amk_industrial_park_2,AMK Industrial Park 2,1512.0,30970.827,39461.658,15.598,13.134,13.134,,
amk_industrial_park_2,AMK Industrial Park 2,1514.0,30971.646,39459.834,15.267,12.716,12.716,,
amk_industrial_park_2,AMK Industrial Park 2,1516.0,30972.483,39458.017,13.323,12.297,12.297,,
amk_industrial_park_2,AMK Industrial Park 2,1518.0,30973.319,39456.2,11.879,11.879,11.917,,
amk_industrial_park_2,AMK Industrial Park 2,1520.0,30974.156,39454.384,11.917,11.917,11.911,,
amk_industrial_park_2,AMK Industrial Park 2,1522.0,30974.992,39452.567,11.129,11.911,11.906,,
amk_industrial_park_2,AMK Industrial Park 2,1524.0,30975.829,39450.75,13.473,11.906,11.906,,
amk_industrial_park_2,AMK Industrial Park 2,1526.0,30976.682,39448.942,13.26,11.901,11.901,,
amk_industrial_park_2,AMK Industrial Park 2,1528.0,30977.536,39447.133,11.504,11.896,11.896,,
amk_industrial_park_2,AMK Industrial Park 2,1530.0,30978.389,39445.324,11.137,11.89,11.89,,
amk_industrial_park_2,AMK Industrial Park 2,1532.0,30979.236,39443.512,12.746,11.885,11.885,,
amk_industrial_park_2,AMK Industrial Park 2,1534.0,30980.074,39441.696,11.996,11.88,11.88,,
amk_industrial_park_2,AMK Industrial Park 2,1536.0,30980.912,39439.88,10.946,11.875,11.875,,
amk_industrial_park_2,AMK Industrial Park 2,1538.0,30981.751,39438.064,11.271,11.87,11.87,,
amk_industrial_park_2,AMK Industrial Park 2,1540.0,30982.589,39436.249,10.829,11.864,11.87,,
amk_industrial_park_2,AMK Industrial Park 2,1542.0,30983.427,39434.433,11.937,11.859,11.87,,
amk_industrial_park_2,AMK Industrial Park 2,1544.0,30984.278,39432.623,11.854,12.133,12.133,,
amk_industrial_park_2,AMK Industrial Park 2,1546.0,30985.129,39430.813,11.437,12.407,12.407,,
amk_industrial_park_2,AMK Industrial Park 2,1548.0,30985.981,39429.004,12.254,12.681,12.681,,
amk_industrial_park_2,AMK Industrial Park 2,1550.0,30986.833,39427.194,13.096,12.955,12.955,,
amk_industrial_park_2,AMK Industrial Park 2,1552.0,30987.694,39425.389,11.462,13.229,13.229,,
amk_industrial_park_2,AMK Industrial Park 2,1554.0,30988.565,39423.589,13.362,13.362,13.362,,
amk_industrial_park_2,AMK Industrial Park 2,1556.0,30989.437,39421.789,13.504,13.504,13.362,1.458,1.0
amk_industrial_park_2,AMK Industrial Park 2,1558.0,30990.308,39419.988,13.462,13.462,13.362,,
amk_industrial_park_2,AMK Industrial Park 2,1560.0,30991.18,39418.188,13.346,13.346,13.346,,
amk_industrial_park_2,AMK Industrial Park 2,1562.0,30992.051,39416.388,12.581,13.171,13.171,,
amk_industrial_park_2,AMK Industrial Park 2,1564.0,30992.922,39414.587,12.525,12.997,12.997,,
amk_industrial_park_2,AMK Industrial Park 2,1566.0,30993.791,39412.786,12.437,12.823,12.823,,
amk_industrial_park_2,AMK Industrial Park 2,1568.0,30994.661,39410.985,13.12,12.774,12.774,,
amk_industrial_park_2,AMK Industrial Park 2,1570.0,30995.53,39409.184,13.329,12.725,12.725,,
amk_industrial_park_2,AMK Industrial Park 2,1572.0,30996.396,39407.381,13.395,12.476,12.476,,
amk_industrial_park_2,AMK Industrial Park 2,1574.0,30997.213,39405.556,11.221,12.227,12.326,,
amk_industrial_park_2,AMK Industrial Park 2,1576.0,30998.03,39403.73,11.537,12.276,12.326,,
amk_industrial_park_2,AMK Industrial Park 2,1578.0,30998.847,39401.905,11.246,12.326,12.326,,
amk_industrial_park_2,AMK Industrial Park 2,1580.0,30999.665,39400.08,11.262,12.587,12.587,,
amk_industrial_park_2,AMK Industrial Park 2,1582.0,31000.482,39398.254,12.112,12.848,12.848,,
amk_industrial_park_2,AMK Industrial Park 2,1584.0,31001.299,39396.429,12.068,13.11,13.11,,
amk_industrial_park_2,AMK Industrial Park 2,1586.0,31002.116,39394.603,12.118,13.371,13.371,,
amk_industrial_park_2,AMK Industrial Park 2,1588.0,31002.933,39392.778,14.068,13.632,13.632,,
amk_industrial_park_2,AMK Industrial Park 2,1590.0,31003.75,39390.952,13.893,13.893,13.893,,
amk_industrial_park_2,AMK Industrial Park 2,1592.0,31004.568,39389.127,13.718,14.024,14.024,,
amk_industrial_park_2,AMK Industrial Park 2,1594.0,31005.385,39387.301,13.193,14.247,14.247,,
amk_industrial_park_2,AMK Industrial Park 2,1596.0,31006.202,39385.476,14.368,14.47,14.47,,
amk_industrial_park_2,AMK Industrial Park 2,1598.0,31007.019,39383.651,16.506,14.749,14.749,,
amk_industrial_park_2,AMK Industrial Park 2,1600.0,31007.836,39381.825,15.531,15.027,15.027,,
amk_industrial_park_2,AMK Industrial Park 2,1602.0,31008.67,39380.007,16.618,15.306,15.306,,
amk_industrial_park_2,AMK Industrial Park 2,1604.0,31009.506,39378.19,13.643,15.584,15.584,,
amk_industrial_park_2,AMK Industrial Park 2,1606.0,31010.341,39376.373,13.631,15.863,15.863,,
amk_industrial_park_2,AMK Industrial Park 2,1608.0,31011.176,39374.556,15.768,16.141,16.141,,
amk_industrial_park_2,AMK Industrial Park 2,1610.0,31011.971,39372.72,16.231,16.366,16.366,,
amk_industrial_park_2,AMK Industrial Park 2,1612.0,31012.766,39370.885,16.768,16.592,16.592,,
amk_industrial_park_2,AMK Industrial Park 2,1614.0,31013.561,39369.05,15.793,16.811,16.811,,
amk_industrial_park_2,AMK Industrial Park 2,1616.0,31014.356,39367.215,17.925,17.029,17.029,,
amk_industrial_park_2,AMK Industrial Park 2,1618.0,31015.151,39365.38,17.675,17.248,17.248,,
amk_industrial_park_2,AMK Industrial Park 2,1620.0,31015.946,39363.544,17.467,17.467,17.248,,
amk_industrial_park_2,AMK Industrial Park 2,1622.0,31016.741,39361.709,17.625,17.258,17.248,,
amk_industrial_park_2,AMK Industrial Park 2,1624.0,31017.536,39359.874,17.542,16.979,16.979,,
amk_industrial_park_2,AMK Industrial Park 2,1626.0,31018.331,39358.039,16.842,16.7,16.7,,
amk_industrial_park_2,AMK Industrial Park 2,1628.0,31019.126,39356.203,15.817,16.387,16.387,,
amk_industrial_park_2,AMK Industrial Park 2,1630.0,31019.921,39354.368,14.7,16.075,16.075,,
amk_industrial_park_2,AMK Industrial Park 2,1632.0,31020.715,39352.533,16.917,15.725,15.725,,
amk_industrial_park_2,AMK Industrial Park 2,1634.0,31021.5,39350.693,16.403,15.375,15.375,,
amk_industrial_park_2,AMK Industrial Park 2,1636.0,31022.266,39348.846,15.817,15.025,15.025,,
amk_industrial_park_2,AMK Industrial Park 2,1638.0,31023.031,39346.998,15.875,14.676,14.676,,
amk_industrial_park_2,AMK Industrial Park 2,1640.0,31023.797,39345.15,14.633,14.326,14.326,,
amk_industrial_park_2,AMK Industrial Park 2,1642.0,31024.563,39343.303,14.875,13.97,13.97,,
amk_industrial_park_2,AMK Industrial Park 2,1644.0,31025.328,39341.455,14.733,13.614,13.614,,
amk_industrial_park_2,AMK Industrial Park 2,1646.0,31026.094,39339.607,13.525,13.258,13.258,,
amk_industrial_park_2,AMK Industrial Park 2,1648.0,31026.855,39337.758,12.792,12.902,12.902,,
amk_industrial_park_2,AMK Industrial Park 2,1650.0,31027.607,39335.905,12.692,12.546,12.546,,
amk_industrial_park_2,AMK Industrial Park 2,1652.0,31028.359,39334.051,12.875,12.19,12.19,,
amk_industrial_park_2,AMK Industrial Park 2,1654.0,31029.111,39332.198,12.975,11.834,11.834,,
amk_industrial_park_2,AMK Industrial Park 2,1656.0,31029.866,39330.346,11.478,11.478,11.619,,
amk_industrial_park_2,AMK Industrial Park 2,1658.0,31030.625,39328.496,11.341,11.366,11.619,,
amk_industrial_park_2,AMK Industrial Park 2,1660.0,31031.383,39326.645,11.253,11.619,11.619,,
amk_industrial_park_2,AMK Industrial Park 2,1662.0,31032.141,39324.794,15.903,11.872,11.872,7.773,1.0
amk_industrial_park_2,AMK Industrial Park 2,1664.0,31032.9,39322.944,16.228,12.125,12.125,,
amk_industrial_park_2,AMK Industrial Park 2,1666.0,31033.663,39321.095,12.378,12.378,12.241,,
amk_industrial_park_2,AMK Industrial Park 2,1668.0,31034.425,39319.246,12.241,12.241,12.341,,
amk_industrial_park_2,AMK Industrial Park 2,1670.0,31035.188,39317.397,12.341,12.341,12.378,,
amk_industrial_park_2,AMK Industrial Park 2,1672.0,31035.951,39315.548,10.903,12.587,12.587,,
amk_industrial_park_2,AMK Industrial Park 2,1674.0,31036.714,39313.7,11.041,12.833,12.833,,
amk_industrial_park_2,AMK Industrial Park 2,1676.0,31037.515,39311.867,11.003,13.08,13.08,,
amk_industrial_park_2,AMK Industrial Park 2,1678.0,31038.315,39310.034,13.041,13.326,13.326,,
amk_industrial_park_2,AMK Industrial Park 2,1680.0,31039.116,39308.201,13.253,13.572,13.572,,
amk_industrial_park_2,AMK Industrial Park 2,1682.0,31039.916,39306.369,15.253,13.819,13.773,,
amk_industrial_park_2,AMK Industrial Park 2,1684.0,31040.694,39304.526,15.728,14.065,13.773,,
amk_industrial_park_2,AMK Industrial Park 2,1686.0,31041.438,39302.67,15.203,13.773,13.773,,
amk_industrial_park_2,AMK Industrial Park 2,1688.0,31042.182,39300.813,16.545,13.459,13.459,,
amk_industrial_park_2,AMK Industrial Park 2,1690.0,31042.927,39298.957,15.345,13.145,13.145,,
amk_industrial_park_2,AMK Industrial Park 2,1692.0,31043.671,39297.101,16.676,12.798,12.798,,
amk_industrial_park_2,AMK Industrial Park 2,1694.0,31045.019,39296.31,15.433,12.451,12.451,,
amk_industrial_park_2,AMK Industrial Park 2,1696.0,31046.994,39296.626,12.928,12.105,12.105,,
amk_industrial_park_2,AMK Industrial Park 2,1698.0,31048.969,39296.942,12.103,11.758,11.758,,
amk_industrial_park_2,AMK Industrial Park 2,1700.0,31050.944,39297.257,11.528,11.408,11.408,,
amk_industrial_park_2,AMK Industrial Park 2,1702.0,31052.919,39297.573,10.089,11.059,11.059,,
amk_industrial_park_2,AMK Industrial Park 2,1704.0,31054.894,39297.889,9.389,10.709,10.709,,
amk_industrial_park_2,AMK Industrial Park 2,1706.0,31056.869,39298.204,8.978,10.359,10.52,,
amk_industrial_park_2,AMK Industrial Park 2,1708.0,31058.844,39298.52,9.128,10.009,10.52,,
amk_industrial_park_2,AMK Industrial Park 2,1710.0,31060.819,39298.836,8.953,10.52,10.52,,
amk_industrial_park_2,AMK Industrial Park 2,1712.0,31062.794,39299.151,8.578,11.031,11.031,,
amk_industrial_park_2,AMK Industrial Park 2,1714.0,31064.768,39299.467,9.189,11.542,11.542,,
