path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade
lorong_8_toa_payoh,TPYLor82Q25,1016.0,30475.417,35761.643,6.115,5.234,5.109,,
lorong_8_toa_payoh,TPYLor82Q25,1018.0,30473.92,35760.317,6.056,5.109,5.109,,
lorong_8_toa_payoh,TPYLor82Q25,1020.0,30472.423,35758.991,9.063,4.985,4.985,0.536,1.0
lorong_8_toa_payoh,TPYLor82Q25,1022.0,30470.62,35758.554,9.01,4.86,4.86,0.462,1.0
lorong_8_toa_payoh,TPYLor82Q25,1024.0,30468.624,35758.679,4.504,4.736,4.736,0.407,1.0
lorong_8_toa_payoh,TPYLor82Q25,1026.0,30466.628,35758.804,4.611,4.611,4.736,0.407,1.0
lorong_8_toa_payoh,TPYLor82Q25,1028.0,30464.631,35758.929,4.712,4.712,4.736,0.401,1.0
lorong_8_toa_payoh,TPYLor82Q25,1030.0,30462.635,35759.055,4.797,4.797,4.797,,
lorong_8_toa_payoh,TPYLor82Q25,1032.0,30460.639,35759.18,5.16,4.845,4.845,,
lorong_8_toa_payoh,TPYLor82Q25,1034.0,30458.643,35759.305,4.892,4.892,4.892,,
lorong_8_toa_payoh,TPYLor82Q25,1036.0,30456.647,35759.43,6.898,4.943,4.907,,
lorong_8_toa_payoh,TPYLor82Q25,1038.0,30454.651,35759.555,4.993,4.993,4.907,,
lorong_8_toa_payoh,TPYLor82Q25,1040.0,30452.655,35759.68,4.907,4.907,4.907,,
lorong_8_toa_payoh,TPYLor82Q25,1042.0,30450.659,35759.805,4.867,4.867,4.898,,
lorong_8_toa_payoh,TPYLor82Q25,1044.0,30448.663,35759.93,4.89,4.89,4.898,,
lorong_8_toa_payoh,TPYLor82Q25,1046.0,30446.667,35760.055,5.342,4.898,4.898,,
lorong_8_toa_payoh,TPYLor82Q25,1048.0,30444.671,35760.181,5.006,4.906,4.898,,
lorong_8_toa_payoh,TPYLor82Q25,1050.0,30442.675,35760.306,4.915,4.915,4.898,,
lorong_8_toa_payoh,TPYLor82Q25,1052.0,30440.678,35760.431,4.863,4.863,4.863,,
lorong_8_toa_payoh,TPYLor82Q25,1054.0,30438.682,35760.556,4.851,4.851,4.851,,
lorong_8_toa_payoh,TPYLor82Q25,1056.0,30436.686,35760.681,13.768,4.825,4.851,,
lorong_8_toa_payoh,TPYLor82Q25,1058.0,30434.69,35760.806,12.804,4.799,4.851,,
lorong_8_toa_payoh,TPYLor82Q25,1060.0,30432.694,35760.931,4.773,4.943,4.943,0.494,1.0
lorong_8_toa_payoh,TPYLor82Q25,1062.0,30430.698,35761.056,4.732,5.087,5.087,,
lorong_8_toa_payoh,TPYLor82Q25,1064.0,30428.702,35761.181,4.72,5.342,5.342,,
lorong_8_toa_payoh,TPYLor82Q25,1066.0,30426.706,35761.307,4.731,5.597,5.597,0.316,1.0
lorong_8_toa_payoh,TPYLor82Q25,1068.0,30424.71,35761.432,4.748,5.853,5.853,0.266,1.0
lorong_8_toa_payoh,TPYLor82Q25,1070.0,30422.714,35761.557,12.308,6.108,5.975,0.266,1.0
lorong_8_toa_payoh,TPYLor82Q25,1072.0,30420.718,35761.682,19.994,6.185,5.975,,
lorong_8_toa_payoh,TPYLor82Q25,1074.0,30418.722,35761.807,15.476,5.975,5.975,,
lorong_8_toa_payoh,TPYLor82Q25,1076.0,30416.725,35761.932,12.035,5.764,5.764,,
lorong_8_toa_payoh,TPYLor82Q25,1078.0,30414.729,35762.057,4.753,5.554,5.554,,
lorong_8_toa_payoh,TPYLor82Q25,1080.0,30412.733,35762.182,5.442,5.343,5.343,0.187,1.0
lorong_8_toa_payoh,TPYLor82Q25,1082.0,30410.737,35762.307,4.865,5.133,5.133,0.133,1.0
lorong_8_toa_payoh,TPYLor82Q25,1084.0,30408.741,35762.433,5.189,4.922,5.037,0.153,1.0
lorong_8_toa_payoh,TPYLor82Q25,1086.0,30406.745,35762.558,4.846,4.98,5.037,0.153,1.0
lorong_8_toa_payoh,TPYLor82Q25,1088.0,30404.749,35762.683,4.634,5.037,5.037,0.153,1.0
lorong_8_toa_payoh,TPYLor82Q25,1090.0,30402.753,35762.808,5.094,5.094,5.094,,
lorong_8_toa_payoh,TPYLor82Q25,1092.0,30400.757,35762.933,6.148,5.096,5.096,,
lorong_8_toa_payoh,TPYLor82Q25,1094.0,30398.761,35763.058,5.158,5.099,5.096,,
lorong_8_toa_payoh,TPYLor82Q25,1096.0,30396.765,35763.183,5.101,5.101,5.096,,
lorong_8_toa_payoh,TPYLor82Q25,1098.0,30394.769,35763.308,5.05,5.05,5.066,,
lorong_8_toa_payoh,TPYLor82Q25,1100.0,30392.772,35763.433,5.049,5.049,5.066,,
lorong_8_toa_payoh,TPYLor82Q25,1102.0,30390.776,35763.558,5.566,5.066,5.066,,
lorong_8_toa_payoh,TPYLor82Q25,1104.0,30388.78,35763.684,5.045,5.084,5.082,,
lorong_8_toa_payoh,TPYLor82Q25,1106.0,30386.784,35763.809,5.101,5.101,5.082,,
lorong_8_toa_payoh,TPYLor82Q25,1108.0,30384.788,35763.934,5.082,5.082,5.082,,
lorong_8_toa_payoh,TPYLor82Q25,1110.0,30382.792,35764.059,5.01,5.01,5.01,,
lorong_8_toa_payoh,TPYLor82Q25,1112.0,30380.796,35764.184,4.934,4.934,4.943,,
lorong_8_toa_payoh,TPYLor82Q25,1114.0,30378.8,35764.309,4.89,4.89,4.943,,
lorong_8_toa_payoh,TPYLor82Q25,1116.0,30376.804,35764.434,4.943,4.943,4.943,,
lorong_8_toa_payoh,TPYLor82Q25,1118.0,30374.808,35764.559,4.944,4.944,4.943,,
lorong_8_toa_payoh,TPYLor82Q25,1120.0,30372.812,35764.684,4.945,4.945,4.943,-0.449,1.0
lorong_8_toa_payoh,TPYLor82Q25,1122.0,30370.816,35764.81,4.932,4.932,4.944,,
lorong_8_toa_payoh,TPYLor82Q25,1124.0,30368.819,35764.935,4.929,4.929,4.943,,
lorong_8_toa_payoh,TPYLor82Q25,1126.0,30366.823,35765.06,4.97,4.97,4.932,-0.535,1.0
lorong_8_toa_payoh,TPYLor82Q25,1128.0,30364.827,35765.185,4.943,4.943,4.929,-0.475,1.0
lorong_8_toa_payoh,TPYLor82Q25,1130.0,30362.831,35765.31,4.912,4.912,4.928,-0.507,1.0
lorong_8_toa_payoh,TPYLor82Q25,1130.157,30362.675,35765.32,4.914,4.914,4.914,,
lorong_8_toa_payoh,TPYLor83Q25,1439.874,30493.249,35763.444,,,,1.04,1.0
